#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)
31520000	-150.94268426950734	NaN	-150.94268426950734	NaN	1195.5500985637032	0.21046999496225166	-140.18153933378906	0.0017181989499863493	0.6315160523804653	0.36848394761953296	Infinity	-5.014892601439793	720.0077142714175	-5.535782339316256	984.7201962555197
31530000	-160.67445116876172	NaN	-160.67445116876172	NaN	2473.783766863019	0.11058628358684348	-149.70976194805016	0.0014461052363607158	0.9862189947223016	0.013781005277696656	Infinity	-4.795790640245288	763.9961652472246	-6.058312296879421	1103.363782601708
31540000	-161.3407706710991	NaN	-161.3407706710991	NaN	2303.1078754116793	0.4570858651035986	-150.7860694968676	0.0011357785243919188	0.4991105174735842	0.5008894825264141	Infinity	-4.5715473358025935	743.7520520674196	-5.526067973325297	1006.2597989305301
31550000	-156.81959073444187	NaN	-156.81959073444187	NaN	1492.8427965870817	1.7474817360144153	-143.44092288143207	0.0016627460552671458	0.6701787065574029	0.3298212934425955	Infinity	-6.100853622765901	844.638763195401	-5.530332494229495	988.8431410901358
31560000	-152.4998740622781	NaN	-152.4998740622781	NaN	1495.8519469508492	0.5197611700710336	-141.72184823974746	0.001232289344530819	0.4497932646765517	0.5502067353234467	Infinity	-4.555783237055212	737.9432673613287	-5.702481415404399	940.2718330748993
31570000	-155.266269703913	NaN	-155.266269703913	NaN	1345.4662420446718	0.5114479126831672	-144.15547284240412	0.001292106849714617	0.6481695807023435	0.3518304192976549	Infinity	-4.890587215458125	770.3285783248161	-5.708761733367593	939.2294455883724
31580000	-168.56151344476362	NaN	-168.56151344476362	NaN	2240.0746113969426	1.825116932299151	-150.84366773098117	8.286540558705087E-4	0.9001406655110102	0.09985933448898826	Infinity	-6.25157797998509	854.3835051141824	-9.641150801498217	1286.9509394410638
31590000	-158.9852351613993	NaN	-158.9852351613993	NaN	1875.17403820732	1.2529440793762185	-145.31255647087266	0.0016705871528831797	0.4910986619877028	0.5089013380122958	Infinity	-4.9854994357370295	776.3567234402983	-7.434235175413366	1195.4546728129365
31600000	-155.98660177183854	NaN	-155.98660177183854	NaN	2117.097036920114	2.0449570418799246	-143.48071336774134	0.0019682407890842983	0.43507451052570933	0.5649254894742892	Infinity	-4.5679397587172685	734.3912772936922	-5.892991603500001	914.1067075602248
31610000	-162.1185602795722	NaN	-162.1185602795722	NaN	1558.7572715182544	1.656717230795488	-149.54337107216713	9.26609426960925E-4	0.43507451052570933	0.5649254894742892	Infinity	-4.64625093143971	728.5124697995343	-6.272221045169852	1122.3202620972575
31620000	-156.41900658122051	NaN	-156.41900658122051	NaN	1782.1522694565397	0.34245594864334394	-144.4475963098799	0.0015005085202487813	0.026794085699270387	0.9732059143007281	Infinity	-5.613829921606656	814.3494040483939	-6.015124401090605	1099.0974956189955
31630000	-159.150913648032	NaN	-159.150913648032	NaN	2031.6968087573118	0.6148121810956618	-148.19596935444457	0.001248243537080951	0.7302261633509481	0.2697738366490503	Infinity	-4.607841657499214	730.6084850842335	-5.732290454992558	1064.5262327739338
31640000	-153.27616871548673	NaN	-153.27616871548673	NaN	1490.3965678290258	0.6053211770243813	-142.32485667197543	0.001991610027601269	0.7576953480969189	0.24230465190307962	Infinity	-4.614665131659944	749.3658449850851	-5.731325734826996	1064.3765509536247
31650000	-153.91232959335557	NaN	-153.91232959335557	NaN	1149.8219679594574	0.40321443204833407	-142.62958528387955	0.0016903232948503083	0.7576953480969189	0.24230465190307962	Infinity	-5.3531186802823925	798.6480269354531	-5.526411197145276	993.2140174587435
31660000	-159.73158732537604	NaN	-159.73158732537604	NaN	2240.32268506378	2.147202342193207	-146.27821780246546	0.0014646115615432249	0.9675792366732164	0.032420763326781954	Infinity	-4.875368359245183	769.3379697573381	-6.4307988214721945	1134.6618061871613
31670000	-152.9046273405325	NaN	-152.9046273405325	NaN	1286.5503307429044	0.6599759198883848	-141.90871752721426	0.0020033727612875775	0.21196652724742127	0.7880334727525771	Infinity	-4.766776513241356	724.4893625255648	-5.569157380188502	1030.0162159492957
31680000	-160.37185900869477	NaN	-160.37185900869477	NaN	1925.4463336664726	0.4951008649054715	-148.65914785573793	9.137120244110296E-4	0.5314358953162144	0.46856410468378396	Infinity	-5.608731996349716	814.0401153582812	-5.608878291701637	1041.1751314530684
31690000	-171.97297427881404	NaN	-171.97297427881404	NaN	3219.4723894855074	0.3283748816029937	-160.1745626415563	0.0011176831279924328	0.6035934372580538	0.39640656274194447	Infinity	-4.951379549310892	774.2150267125247	-6.518657206343847	1141.0353492675565
31700000	-153.95634167445047	NaN	-153.95634167445047	NaN	1296.9427333427593	0.831930728116683	-142.0159350408549	0.002002494971153561	0.3397457720006742	0.6602542279993241	Infinity	-5.068886743731798	781.5068019758618	-6.039589161747065	898.4637559731206
31710000	-156.94782253277626	NaN	-156.94782253277626	NaN	1533.9194445946218	1.0875483952273202	-145.7111704057164	0.0010513141592514588	0.3397457720006742	0.6602542279993241	Infinity	-4.585651598260985	732.3236522947037	-5.563452133571551	971.9488273404527
31720000	-163.4701141684776	NaN	-163.4701141684776	NaN	2788.9838499649363	0.2788950497522206	-153.01362413683026	0.0013026128538127517	0.6606691238140847	0.3393308761859137	Infinity	-4.636686533737606	751.5587679822331	-5.540908448157529	1018.3301549173838
31730000	-156.29603904463755	NaN	-156.29603904463755	NaN	1544.9884111717242	1.3702787045477187	-143.82143376695743	0.002437314039177642	0.73523726418162	0.26476273581837834	Infinity	-5.578076819072327	812.1827656414335	-5.526249754060073	993.4562474568352
31740000	-153.34461829523832	NaN	-153.34461829523832	NaN	1469.1872284621354	1.838812526874725	-140.73938841684836	0.0017914351492152956	0.73523726418162	0.26476273581837834	Infinity	-4.840234627114808	767.0169797313777	-5.92618272440042	910.3256998680607
31750000	-155.51895270354333	NaN	-155.51895270354333	NaN	1228.5656597681696	0.5090511394190927	-142.63591792198167	0.0011836450720031178	0.4910065255174861	0.5089934744825123	Infinity	-6.475106234522891	869.2202800806843	-5.8988774076196915	913.4241733014431
31760000	-161.4756972854012	NaN	-161.4756972854012	NaN	1925.5031718266623	3.3197081584711845	-146.20735996058536	0.0012930170740913717	0.4910065255174861	0.5089934744825123	Infinity	-5.9814981833330965	837.0584454256212	-5.967130983011575	1094.1299382575821
31770000	-167.57491928124665	NaN	-167.57491928124665	NaN	3705.7344210542283	3.174450071799237	-153.73249943056314	6.22594631011872E-4	0.5762765162439031	0.4237234837560954	Infinity	-4.77057389336464	762.2280516352827	-5.897395885519646	1086.4045330207719
31780000	-155.42768711586666	NaN	-155.42768711586666	NaN	1435.27692136804	3.174450071799237	-141.95232550115298	0.0022253275173994246	0.664197258538644	0.33580274146135447	Infinity	-4.574233474446947	733.5295588147649	-5.726678068467492	1063.650506561178
31790000	-161.66782120892333	NaN	-161.66782120892333	NaN	2758.5937827443163	0.3816222621778609	-150.50446878426212	9.811825793707401E-4	0.8039776117297871	0.19602238827021137	Infinity	-4.928634930031926	772.7727813194438	-5.853095232451423	918.8844634784853
31800000	-156.6564885821844	NaN	-156.6564885821844	NaN	1926.3657860430715	0.12941111778010705	-146.2909086836953	0.0018943864184430743	0.5657335720234877	0.4342664279765108	Infinity	-4.699777683346566	756.9523569679936	-5.536391097362446	984.3268521542849
31810000	-156.276200953503	NaN	-156.276200953503	NaN	1980.7236206646085	0.9329558612925237	-145.24854380431768	0.0016148396820125524	0.5657335720234877	0.4342664279765108	Infinity	-4.570446140839296	734.023478219813	-5.524255147053506	998.2886972170727
31820000	-156.7824599050174	NaN	-156.7824599050174	NaN	2223.7958914912933	0.9329558612925237	-145.76946983175165	0.0010515714148123245	0.7409431621776701	0.2590568378223284	Infinity	-4.555806466231385	737.9109263509846	-5.524227745741827	998.4571030555267
31830000	-160.8167940344406	NaN	-160.8167940344406	NaN	1784.2385893357264	2.3694299584321863	-148.1703943046832	0.0010548008715793103	0.64937452979075	0.35062547020924845	Infinity	-4.5559694595382565	737.7236902965205	-5.721000311786929	1062.7521461934434
31840000	-156.9542081932448	NaN	-156.9542081932448	NaN	1583.0983531493082	0.9226990559313396	-145.30946940845413	0.001619392962428217	0.64937452979075	0.35062547020924845	Infinity	-5.197860579145155	789.3277844942573	-5.524179149714164	998.8131510508946
31850000	-158.14199302083824	NaN	-158.14199302083824	NaN	2096.0611359812333	0.23152527913828952	-147.70062036676023	0.0014529342349302197	0.11858584267615907	0.8814141573238394	Infinity	-4.680063761625007	755.3642963288429	-5.529783613314723	1010.6535384938139
31860000	-160.78282866511086	NaN	-160.78282866511086	NaN	1839.7169771641247	0.14808667296983472	-148.28732635658346	0.0015770151457988294	0.11858584267615907	0.8814141573238394	Infinity	-5.591272985207837	812.9817889898256	-6.756142650349726	1156.9734965627613
31870000	-157.48636970089922	NaN	-157.48636970089922	NaN	2062.912904349039	0.5006901492232211	-145.75365338562233	8.092444542857305E-4	0.3694426787472649	0.6305573212527336	Infinity	-5.234461575039781	791.5296417816725	-5.997564591013888	902.6906097212479
31880000	-157.49343514918678	NaN	-157.49343514918678	NaN	2024.9429928637785	0.44467117961152536	-145.734862588408	0.0013048742839789856	0.3694426787472649	0.6305573212527336	Infinity	-5.62807201402884	815.2141168081678	-5.685829367138414	943.1281004457122
31890000	-156.83472957506353	NaN	-156.83472957506353	NaN	1663.1184642956966	1.5699931035340091	-144.61928882955877	0.0011575967090607796	0.2606019186526442	0.7393980813473543	Infinity	-5.104450087958294	783.6765743008574	-5.540997554012453	1018.3787022499897
31900000	-162.13398956997182	NaN	-162.13398956997182	NaN	2980.353064653541	1.9772446755998876	-149.33584655732142	0.0011779452310634322	0.30550762511718776	0.6944923748828108	Infinity	-5.296772289206538	795.2697316073811	-5.524126047843997	999.4112954691375
31910000	-155.66081485550245	NaN	-155.66081485550245	NaN	1416.4945051663103	0.9235139555887077	-144.11070766168532	0.0010225634080090118	0.30550762511718776	0.6944923748828108	Infinity	-4.96586118939331	775.1270051718626	-5.660732048835127	947.7269993892902
31920000	-158.53080304752257	NaN	-158.53080304752257	NaN	2688.3303409182568	1.0448329187126102	-146.77364499111155	0.0013392052056917267	0.043782398902075914	0.9562176010979226	Infinity	-4.691858809066369	726.6960531554163	-6.020466328632042	900.3649048337606
31930000	-158.49066022831855	NaN	-158.49066022831855	NaN	1854.3182161326401	1.0141585100196413	-147.3822408701307	0.0011788355365839628	0.21356688194962953	0.786433118050369	Infinity	-4.567957392066665	734.388548864532	-5.526303456101538	993.3746895789344
31940000	-170.98555029372352	NaN	-170.98555029372352	NaN	3803.58682510825	1.4875923727262208	-158.4389871401622	4.514019781751184E-4	0.31143016849257926	0.6885698315074192	Infinity	-4.714758893054345	758.1176478924621	-6.344211887780732	871.9294593914769
31950000	-160.95436864480016	NaN	-160.95436864480016	NaN	2199.6347893519987	1.0836365894727311	-149.776643389939	0.0012188677196004055	0.8277041418586526	0.17229585814134585	Infinity	-4.569323462710075	743.3432378034554	-5.52476520267834	996.3765113893472
31960000	-158.95384614213407	NaN	-158.95384614213407	NaN	2608.539547481668	0.17698609555385855	-148.08574432343283	0.001380330771376969	0.8277041418586526	0.17229585814134585	Infinity	-4.9903311696655965	720.3438870422173	-5.700784553481763	940.5566094020539
31970000	-158.6065457198301	NaN	-158.6065457198301	NaN	1581.8255472535557	0.7061867560097211	-147.724097654001	9.216304364307938E-4	0.5866963659041924	0.41330363409580606	Infinity	-4.652069981313851	752.9696466927581	-5.524191328505541	998.7146260250252
31980000	-158.64308504725395	NaN	-158.64308504725395	NaN	2109.7975006836086	0.1418952603773236	-148.09512398545027	0.0015251068900709746	0.5866963659041924	0.41330363409580606	Infinity	-4.793043152092891	723.8562558147913	-5.613022649333485	1042.1696407717022
31990000	-159.03359078651758	NaN	-159.03359078651758	NaN	1722.8121150904274	0.15283999786234928	-148.35355022280154	0.002013348605051674	0.48388644877044096	0.5161135512295575	Infinity	-5.003091347292308	777.4521325611189	-5.524109218561397	1000.0999368433182
32000000	-155.7508579168444	NaN	-155.7508579168444	NaN	2161.616615353041	0.6726723676325425	-143.83597257053574	0.0015645279510015189	0.20027211615139084	0.7997278838486076	Infinity	-5.383341110395406	800.4602618829939	-5.858871868280708	1081.8245866580387
32010000	-157.65836046884561	NaN	-157.65836046884561	NaN	2774.998003175082	0.27996756799088196	-146.845336847218	0.0010399904884322642	0.20027211615139084	0.7997278838486076	Infinity	-4.5783349650705425	733.0563686549123	-5.954721088566169	1092.8021949496244
32020000	-163.48795834229688	NaN	-163.48795834229688	NaN	3761.0430181112074	0.022062291710410038	-152.29859293475727	9.04159582183084E-4	0.9857387071596407	0.014261292840357709	Infinity	-5.551164376352934	810.5554946976758	-5.616138739476258	957.0977808770936
32030000	-145.17488491796678	NaN	-145.17488491796678	NaN	956.385140531581	0.09492316539116037	-132.38887085243954	0.004105275170264702	0.7264295515953132	0.27357044840468525	Infinity	-6.973784639603753	904.1661402745095	-5.717306260532333	937.8393144600915
32040000	-163.74708911049734	NaN	-163.74708911049734	NaN	2136.5084911047306	1.9590213845970834	-149.82876681354998	9.688054642689515E-4	0.4960359555506688	0.5039640444493296	Infinity	-4.7190150063935645	758.4430689715504	-7.240285905956707	814.7338570183995
32050000	-160.72613258323665	NaN	-160.72613258323665	NaN	1951.3964308728243	1.9590213845970834	-148.0575919040312	0.0012912670121825547	0.4960359555506688	0.5039640444493296	Infinity	-5.182026815564404	788.3735446416505	-5.527492479043957	1008.2264936044381
32060000	-159.79313925389712	NaN	-159.79313925389712	NaN	2533.0824448364683	0.37977388248319793	-149.20658279686333	0.0013040962825482116	0.8967958865275414	0.10320411347245717	Infinity	-4.6807513880862865	727.0940489195136	-5.526031186464295	1006.2007536179581
32070000	-158.60226087198666	NaN	-158.60226087198666	NaN	1533.9993441663567	1.2293233330080564	-146.67813121965614	0.0013616828142473593	0.9983994592260281	0.001600540773970413	Infinity	-5.167589276464605	787.5023537371038	-5.5272170428578375	1007.8845718527687
32080000	-155.56948090284044	NaN	-155.56948090284044	NaN	1954.1938777646155	1.2293233330080564	-143.22966557368235	0.001669766451047821	0.9983994592260281	0.001600540773970413	Infinity	-4.637185455237237	751.6058575019254	-6.473306540912779	1137.7822791014878
32090000	-151.24151842364492	NaN	-151.24151842364492	NaN	1454.4718461811165	0.5869863293483001	-140.50278420153973	0.0020156651187658078	0.9983994592260281	0.001600540773970413	Infinity	-4.579957716643935	745.1146863951054	-5.571790176112968	969.1191137043629
32100000	-158.87627360348	NaN	-158.87627360348	NaN	3333.5840941206393	0.8059811698844288	-147.4454594634359	0.0011739944162435015	0.9983994592260281	0.001600540773970413	Infinity	-4.7649636882895665	724.5352360464809	-5.859869281870116	918.0536074403086
32110000	-155.73356485108437	NaN	-155.73356485108437	NaN	1420.3997182956098	1.5891854644300998	-142.6090699813157	0.0013040199450513221	0.5100236680030517	0.48997633199694685	Infinity	-5.991992219508473	837.7203533160321	-5.543317185830094	1019.6002380788243
32120000	-146.4495680822311	NaN	-146.4495680822311	NaN	935.9397790474866	1.2664383208016183	-133.8038656481192	0.0021352249389098386	0.9397316136893656	0.060268386310632915	Infinity	-5.550425937246951	715.1492490588623	-5.828838176063315	921.9321504240637
32130000	-156.1010701257137	NaN	-156.1010701257137	NaN	2197.5468404696508	0.26219797937285144	-145.16187638601767	0.0014272566624463866	0.9397316136893656	0.060268386310632915	Infinity	-4.6672750050862835	754.2937673801556	-6.009720755236916	1098.5507012703767
32140000	-160.9463072547946	NaN	-160.9463072547946	NaN	2768.967406579876	1.5609212038771925	-149.24865186252669	8.821855267904261E-4	0.9397316136893656	0.060268386310632915	Infinity	-4.55678001320709	739.8232479238461	-5.579954175183628	966.579809698069
32150000	-158.76560573939503	NaN	-158.76560573939503	NaN	2490.819732875303	0.3215067538515258	-148.28078662548572	9.990123194178024E-4	0.9397316136893656	0.060268386310632915	Infinity	-4.639153728291251	751.7906874418812	-5.524158631766524	1000.9991253551
32160000	-162.2306113522193	NaN	-162.2306113522193	NaN	2806.418055196458	0.2109313818306966	-151.51369366538978	7.006559464769761E-4	0.6763748893366653	0.3236251106633332	Infinity	-4.712670776792844	757.957121622442	-5.793315528205993	926.6233267293713
32170000	-155.98464275792236	NaN	-155.98464275792236	NaN	1433.5609982910714	1.5061152646373857	-144.24235051587215	0.001713878026330871	0.3669705386487868	0.6330294613512117	Infinity	-4.630492473607441	750.965652476284	-5.605684503805395	1040.3920251071002
32180000	-162.02268927127383	NaN	-162.02268927127383	NaN	3114.157981611919	0.9557614679081097	-150.09309116226012	0.0014666635389082735	0.7508435989594456	0.24915640104055292	Infinity	-4.693650009733403	756.4659480750331	-6.280186631372201	1122.96974523674
32190000	-148.93558539582548	NaN	-148.93558539582548	NaN	1659.6580279935083	0.8028406597703218	-137.3466422997068	0.00217300717548873	0.014755127299791504	0.985244872700207	Infinity	-5.247508824209976	792.3134782869287	-5.538593612138414	982.979487113691
32200000	-168.84544725251416	NaN	-168.84544725251416	NaN	3965.535561653415	0.6923811518274351	-158.0705602225307	6.538832472869085E-4	0.6953141580100404	0.30468584198995824	Infinity	-4.557786257664712	740.3303454409897	-5.524719620491313	1003.4954292970937
32210000	-163.47516383509762	NaN	-163.47516383509762	NaN	3755.455393846549	0.13327088421052624	-152.91748142940952	0.001177949756291634	0.47033472707333146	0.5296652729266671	Infinity	-4.876639930770297	769.4210526670555	-5.547771590707263	978.2455193054404
32220000	-150.5744358397876	NaN	-150.5744358397876	NaN	1291.6577582104596	0.032003128870531077	-139.58182381030554	0.0023473223458553645	0.6550960418002166	0.3449039581997819	Infinity	-4.6974390475367755	726.5047217140662	-6.263169853074776	878.4219482075805
32230000	-154.34900993242687	NaN	-154.34900993242687	NaN	1452.425382748205	0.25721435578657237	-143.54842634181153	0.0019340497930811298	0.036134078315948726	0.9638659216840498	Infinity	-4.9439135895408075	773.7430011954704	-5.599455645287959	961.1806939538598
32240000	-146.688864463558	NaN	-146.688864463558	NaN	1124.1908760283973	0.3192896292072008	-135.4375016000913	0.002374871856592094	0.4709607838903457	0.5290392161096529	Infinity	-5.318754755782854	796.5878435799856	-5.613318478476641	957.7602653218852
32250000	-154.5702860604991	NaN	-154.5702860604991	NaN	1519.278881550465	0.528515278492113	-143.34919022766863	0.0012908774265553689	0.72723072692924	0.2727692730707586	Infinity	-4.582877731123987	732.5874759840199	-6.10970282321436	1108.221449262297
32260000	-155.59441437300455	NaN	-155.59441437300455	NaN	2401.5660958184494	1.4223901289258483	-143.6662298769829	0.0023783667099273706	0.9256148442867664	0.07438515571323218	Infinity	-4.6097871056207165	748.8426759339197	-5.896007261475096	913.7563286632194
32270000	-154.30383361892774	NaN	-154.30383361892774	NaN	1314.0090198897217	0.2981409235343916	-143.84216122750453	0.0016057063457993333	0.854441032998564	0.14555896700143467	Infinity	-4.569820115751947	734.1118230380026	-5.593711352136851	962.689778091229
32280000	-154.18346820307235	NaN	-154.18346820307235	NaN	1384.177217606753	0.36986970055072343	-141.0712657833396	0.00181108686428117	0.5003126985859179	0.4996873014140808	Infinity	-7.152198526043326	917.341679752654	-5.590134193138682	1036.3388150456005
32290000	-155.44206484934367	NaN	-155.44206484934367	NaN	1569.061914280414	3.6538740339494553	-140.89171550164846	0.0015417675284957557	0.7129276521353187	0.2870723478646799	Infinity	-4.616495576111807	730.0659958046963	-6.279979737633923	877.0470806819815
32300000	-165.24080815312666	NaN	-165.24080815312666	NaN	1704.8709039081657	3.9718567799505715	-149.287322129892	7.164220248876E-4	0.1499407787284628	0.8500592212715359	Infinity	-4.651804143432543	728.2618025746292	-7.329825099851561	1190.0377005048629
32310000	-159.7642589145365	NaN	-159.7642589145365	NaN	2470.7817529640756	0.45635620195724036	-148.2258913620008	0.0016103690218111702	0.1746824747500962	0.8253175252499024	Infinity	-5.542217808756442	810.0151770040998	-5.539793541822002	1017.7114779898446
32320000	-165.00238257589004	NaN	-165.00238257589004	NaN	2409.43144925109	3.2241882627299385	-148.89661530452037	0.0011286475635652379	0.1746824747500962	0.8253175252499024	Infinity	-5.460571622409165	805.0969495757437	-7.421007386230579	1194.7767268971227
32330000	-153.72170091457122	NaN	-153.72170091457122	NaN	1221.4086685478185	1.6670852544306207	-141.5980353923874	0.001987468815727081	0.3191689174998718	0.6808310825001268	Infinity	-4.5860630366507795	745.9828101208607	-5.87051723110241	1083.2356308211388
32340000	-162.16788007640002	NaN	-162.16788007640002	NaN	2713.8307783687183	0.18686043065917665	-151.84692626162195	0.0011285378954186056	0.44643179419988466	0.5535682058001139	Infinity	-4.559993241766286	741.1423916965801	-5.57410014235262	1031.6200642503636
32350000	-159.22935455538865	NaN	-159.22935455538865	NaN	1722.6861835427073	0.9819151646169146	-148.1345776842217	0.0018699876392379107	0.024800129359884245	0.9751998706401143	Infinity	-4.572223263295752	743.8713610474019	-5.540638443254297	981.8177426805509
32360000	-164.1286096511526	NaN	-164.1286096511526	NaN	2676.067343537998	1.0518312708330921	-152.87390070703134	8.881225855937357E-4	0.6037054216025344	0.3962945783974642	Infinity	-4.624003173340039	750.3257676827523	-5.5788744999481015	1033.095552799534
32370000	-153.18574454215533	NaN	-153.18574454215533	NaN	1685.3538151017958	0.3808219412857265	-140.66765357770979	0.0017007046187896664	0.00723488392075497	0.9927651160792436	Infinity	-4.834443338343358	722.9610575869133	-7.302825684816478	811.3883903030509
32380000	-146.27638748225016	NaN	-146.27638748225016	NaN	1038.3042719293944	0.6209441315971814	-135.41056056657186	0.0024675540784635627	0.5147620504056148	0.4852379495943837	Infinity	-4.571991774759998	733.8140691849025	-5.672891009321107	945.4505196856389
32390000	-151.46936784265353	NaN	-151.46936784265353	NaN	1236.6526335976544	1.5969667108783596	-139.56711475258354	0.0016916310382765875	0.5147620504056148	0.4852379495943837	Infinity	-4.6294490255984195	729.3395729357695	-5.675837353593201	1055.086955697413
32400000	-163.18858288893708	NaN	-163.18858288893708	NaN	2217.8388998353066	3.496112858950204	-148.87436950432235	0.0010013308163891075	0.8962355363409591	0.10376446365903946	Infinity	-4.894779923829022	770.600093442001	-5.923320601835505	910.6454385447793
32410000	-166.58882673671323	NaN	-166.58882673671323	NaN	2841.580752863483	2.9376349461213973	-151.6193447811693	0.001132005615988846	0.14236136304130487	0.8576386369586937	Infinity	-5.7476130801238074	822.5139431365201	-6.284233929298725	1123.2984355217827
32420000	-158.01137399430485	NaN	-158.01137399430485	NaN	1549.386777652532	2.625773938360067	-142.82330085524427	0.0012638432032253508	0.22168846453469102	0.7783115354653075	Infinity	-6.518035792705037	872.1255269894041	-6.044263407995485	898.0044423709816
32430000	-153.527256712593	NaN	-153.527256712593	NaN	1463.1494722867642	0.5730052346209376	-140.8706395000247	0.0016708974944438576	0.22168846453469102	0.7783115354653075	Infinity	-6.499677892359672	870.8808943844466	-5.583934085587653	965.4094329636276
32440000	-158.25224071835697	NaN	-158.25224071835697	NaN	1819.9927240759496	1.0504047143341104	-147.02358673732527	0.0010097807146729025	0.22168846453469102	0.7783115354653075	Infinity	-4.645348201584042	752.3630944923185	-5.53290106511355	986.7392715729596
32450000	-160.77285581887014	NaN	-160.77285581887014	NaN	1832.6526360120015	0.922071875072029	-149.58804303931868	7.638752457920329E-4	0.22168846453469102	0.7783115354653075	Infinity	-4.6501861490818595	752.8010899861627	-5.612554755397571	1042.0585392530002
32460000	-164.88914279487577	NaN	-164.88914279487577	NaN	3164.214698212596	2.1787050436406865	-152.5140226275725	9.527798470164287E-4	0.33782403233349934	0.6621759676664992	Infinity	-4.626833400742695	750.6073384942173	-5.5695817229198825	969.8427442471572
32470000	-157.35941925618613	NaN	-157.35941925618613	NaN	1473.2378595922999	3.0859064967271963	-143.92671539258367	0.0022992092136411542	0.33782403233349934	0.6621759676664992	Infinity	-4.574111676326296	744.1941697221706	-5.772685690548979	929.4908557198124
32480000	-169.94580463384548	NaN	-169.94580463384548	NaN	3206.5869660136714	1.1291540821316801	-155.28120484804782	0.0010243309384882168	0.5236551960555738	0.4763448039444248	Infinity	-5.3252222947056165	796.9755951923493	-8.210223408960363	1231.7807019476643
32490000	-164.30993137731613	NaN	-164.30993137731613	NaN	3234.425100972058	0.4306877400697481	-153.48407683831746	8.609761758129427E-4	0.5236551960555738	0.4763448039444248	Infinity	-4.560160950214347	741.1951213029779	-5.835005848714578	1078.8539319909685
32500000	-150.14805409268945	NaN	-150.14805409268945	NaN	1478.9109717293916	0.03809358525492183	-139.22904497917375	0.0019401807186174977	0.21532706697253545	0.7846729330274631	Infinity	-4.7241274837687826	758.8309459545461	-6.156788044491995	887.5118383740555
